CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,MC,PVEM,MORENA,PT,QI,PES,RSP,FXM,PAN_QI,PRI_PVEM,PVEM_PT,CAND_IND13,CAND_IND14,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,383,B,1,0,B,167,29,4,9,6,56,2,2,2,3,2,,,,,,282,0,5,287,422,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,383,C,1,0,C01,148,18,4,15,5,84,1,4,1,3,3,,,,,,286,1,14,301,422,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,384,B,1,0,B,103,25,3,6,9,62,1,1,0,3,1,,,,,,214,1,5,220,385,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,384,C,1,0,C01,113,33,1,2,3,47,1,7,2,1,4,,,,,,214,0,6,220,384,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,391,B,1,0,B,156,46,3,7,6,79,3,9,8,6,1,,,,,,324,0,13,337,558,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,392,B,1,0,B,172,28,2,7,7,61,0,10,2,5,4,,,,,,298,0,8,306,507,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,392,C,1,0,C01,181,50,4,5,8,59,3,3,2,1,4,,,,,,320,0,14,334,507,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,393,B,1,0,B,173,33,0,8,6,76,2,0,5,3,4,,,,,,310,0,10,320,550,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,393,C,1,0,C01,191,28,6,5,9,63,2,7,4,3,2,,,,,,320,1,6,327,550,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,393,C,2,0,C02,203,40,5,3,9,76,3,3,3,3,6,,,,,,354,0,1,355,549,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,394,B,1,0,B,132,50,2,3,5,104,5,8,2,5,3,,,,,,319,0,12,331,657,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,394,C,1,0,C01,140,61,4,6,4,100,3,4,3,3,3,,,,,,331,0,6,337,656,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,398,B,1,0,B,128,66,3,8,4,85,8,3,6,8,4,,,,,,323,0,7,330,611,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,411,B,1,0,B,193,28,3,6,12,65,1,3,3,2,2,,,,,,318,1,6,325,494,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,412,B,1,0,B,194,59,3,12,9,61,3,0,3,1,4,,,,,,349,0,9,358,606,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,413,B,1,0,B,119,27,3,7,3,46,4,1,1,2,1,,,,,,214,0,7,221,396,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,413,C,1,0,C01,127,22,2,6,6,60,1,0,4,2,3,,,,,,233,1,2,236,396,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,414,B,1,0,B,88,43,3,6,5,51,1,2,1,3,3,,,,,,206,0,3,209,376,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,414,C,1,0,C01,105,34,2,11,3,60,3,1,3,1,1,,,,,,224,0,5,229,375,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,415,B,1,0,B,133,50,3,9,3,49,1,2,0,0,0,,,,,,250,0,3,253,430,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,415,C,1,0,C01,153,32,2,5,5,55,4,2,4,1,6,,,,,,269,1,8,278,430,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,417,B,1,0,B,141,20,2,3,7,51,3,3,1,3,2,,,,,,236,0,5,241,395,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,417,C,1,0,C01,141,35,1,6,6,57,4,2,2,4,1,,,,,,259,0,2,261,395,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,418,B,1,0,B,137,30,2,9,4,63,2,1,3,2,4,,,,,,257,0,5,262,469,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,418,C,1,0,C01,138,31,4,11,0,53,3,4,4,0,3,,,,,,251,1,11,263,468,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,419,B,1,0,B,190,27,3,5,5,70,3,6,7,2,4,,,,,,322,0,9,331,614,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,426,B,1,0,B,176,37,5,6,4,95,5,2,2,2,4,,,,,,338,1,8,347,615,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,426,C,1,0,C01,180,28,3,6,5,70,5,4,2,4,10,,,,,,317,0,8,325,614,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,429,B,1,0,B,127,19,3,5,2,81,2,4,2,1,2,,,,,,248,0,6,254,454,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,429,C,1,0,C01,117,63,5,9,3,63,3,3,3,2,5,,,,,,276,1,10,287,454,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,430,B,1,0,B,169,51,2,3,9,90,3,4,1,2,2,,,,,,336,1,8,345,570,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,430,C,1,0,C01,165,48,2,8,7,89,1,7,1,2,2,,,,,,332,0,12,344,570,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,698,B,1,0,B,168,27,2,6,5,116,1,4,2,2,3,,,,,,336,0,9,345,666,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,698,C,1,0,C01,174,16,2,5,3,104,2,4,8,2,1,,,,,,321,0,15,336,666,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,699,B,1,0,B,113,32,5,9,7,128,2,1,5,6,1,,,,,,309,0,5,314,722,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,699,C,1,0,C01,112,25,4,5,2,125,4,2,4,7,6,,,,,,296,0,7,303,721,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,700,B,1,0,B,134,21,3,4,7,109,0,6,3,6,2,,,,,,295,0,9,304,628,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,700,C,1,0,C01,144,32,4,8,11,96,2,1,8,3,2,,,,,,311,0,8,319,628,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,701,B,1,0,B,99,33,6,3,8,115,2,2,4,7,4,,,,,,283,0,9,292,639,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,701,C,1,0,C01,82,29,2,7,9,117,12,3,3,5,4,,,,,,273,1,10,284,639,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,702,B,1,0,B,159,31,5,8,1,103,0,3,2,8,6,,,,,,326,0,5,331,648,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,702,C,1,0,C01,168,25,9,7,5,113,3,3,6,5,0,,,,,,344,1,4,349,647,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,703,B,1,0,B,138,30,3,4,6,118,4,1,4,3,3,,,,,,314,1,11,326,658,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,703,C,1,0,C01,144,32,6,4,10,103,4,2,4,6,5,,,,,,320,0,8,328,657,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,730,B,1,0,B,110,27,7,9,1,127,2,2,9,10,6,,,,,,310,0,10,320,529,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,731,B,1,0,B,122,25,5,9,6,80,3,1,3,0,2,,,,,,256,0,4,260,467,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,731,C,1,0,C01,115,18,4,4,2,91,2,3,5,2,1,,,,,,247,0,7,254,467,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,732,B,1,0,B,124,29,5,7,0,81,0,3,6,5,3,,,,,,263,0,6,269,506,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,732,C,1,0,C01,135,30,4,8,5,70,1,4,4,3,3,,,,,,267,0,4,271,506,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,732,C,2,0,C02,119,24,2,6,4,73,1,1,5,5,4,,,,,,244,0,7,251,506,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,733,B,1,0,B,85,27,1,3,3,94,2,2,3,6,1,,,,,,227,0,10,237,562,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,733,C,1,0,C01,91,25,3,4,6,83,2,4,0,4,1,,,,,,223,0,4,227,562,Acta casilla,,,
,22,QUERETARO,1,SANTIAGO DE QUERETARO,14,QUERETARO,733,C,2,0,C02,93,17,0,3,1,105,1,1,6,1,3,,,,,,231,0,4,235,561,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,306,B,1,0,B,132,25,2,6,10,96,1,3,2,1,6,1,,,,,285,0,6,291,511,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,306,C,1,0,C01,144,20,2,6,10,86,3,5,3,4,7,0,,,,,290,3,6,299,510,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,307,B,1,0,B,114,15,3,1,2,93,2,2,5,1,2,1,,,,,241,0,6,247,512,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,307,C,1,0,C01,122,22,5,7,7,68,5,9,5,0,10,1,,,,,261,0,4,265,512,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,309,B,1,0,B,119,13,4,7,16,96,4,1,8,4,3,1,,,,,276,0,8,284,564,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,309,C,1,0,C01,151,24,4,11,15,76,1,4,7,3,6,0,,,,,302,0,8,310,563,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,310,B,1,0,B,146,27,7,7,13,99,1,2,3,0,4,3,,,,,312,0,12,324,608,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,310,C,1,0,C01,136,22,7,11,10,103,1,5,3,1,5,2,,,,,306,1,9,316,608,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,311,B,1,0,B,104,16,3,4,11,61,1,4,5,1,4,1,,,,,215,0,4,219,473,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,311,C,1,0,C01,76,14,1,14,9,54,2,1,2,2,3,0,,,,,178,0,4,182,472,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,312,B,1,0,B,112,23,2,8,11,98,6,5,4,3,10,0,,,,,282,0,9,291,602,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,312,C,1,0,C01,106,22,4,9,19,97,2,6,2,3,11,5,,,,,286,0,10,296,602,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,314,B,1,0,B,140,18,4,10,12,97,2,7,7,2,5,0,,,,,304,0,2,306,566,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,314,C,1,0,C01,121,22,2,11,18,89,2,2,5,4,4,3,,,,,283,0,9,292,565,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,315,B,1,0,B,130,23,5,8,16,104,2,3,6,2,5,2,,,,,306,0,8,314,569,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,315,C,1,0,C01,131,19,3,8,15,89,2,3,4,3,1,0,,,,,278,2,17,297,568,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,316,B,1,0,B,106,17,5,11,9,90,3,2,5,5,9,4,,,,,266,0,10,276,631,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,316,C,1,0,C01,117,21,8,17,16,83,5,7,9,1,6,0,,,,,290,0,7,297,631,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,316,C,2,0,C02,110,30,6,13,12,100,5,4,7,2,6,0,,,,,295,0,12,307,631,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,316,C,3,0,C03,111,25,7,19,9,98,2,3,6,3,4,2,,,,,289,0,11,300,631,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,317,B,1,0,B,113,19,7,8,8,73,3,7,6,2,12,0,,,,,258,0,2,260,503,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,317,C,1,0,C01,122,24,2,6,9,80,4,5,3,2,5,0,,,,,262,0,8,270,503,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,321,B,1,0,B,131,24,4,6,4,64,2,8,4,1,4,0,,,,,252,0,5,257,546,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,321,C,1,0,C01,146,33,4,11,14,73,1,1,4,8,0,0,,,,,295,0,7,302,545,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,321,C,2,0,C02,135,16,1,9,9,84,0,4,4,4,3,0,,,,,269,0,5,274,545,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,322,B,1,0,B,95,20,5,7,12,80,6,3,3,4,5,0,,,,,240,0,6,246,512,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,322,C,1,0,C01,124,24,13,6,12,94,1,2,4,6,2,0,,,,,288,1,7,296,512,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,323,B,1,0,B,113,24,5,11,15,83,2,4,10,0,2,1,,,,,270,0,4,274,697,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,323,C,1,0,C01,130,14,5,10,19,78,4,1,7,6,3,0,,,,,277,0,4,281,697,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,323,C,2,0,C02,118,28,4,10,23,90,7,3,2,0,0,3,,,,,288,0,7,295,697,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,323,C,3,0,C03,134,41,4,10,22,88,1,1,5,5,2,2,,,,,315,0,7,322,697,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,323,C,4,0,C04,122,34,3,5,14,65,0,6,9,4,5,1,,,,,268,0,5,273,697,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,323,C,5,0,C05,115,25,1,6,20,95,3,4,8,3,5,0,,,,,285,0,5,290,697,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,323,C,6,0,C06,119,26,4,10,8,66,1,5,12,4,3,1,,,,,259,0,5,264,697,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,323,C,7,0,C07,119,15,3,7,13,77,6,0,12,0,7,3,,,,,262,0,6,268,697,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,323,C,8,0,C08,119,19,4,7,17,87,4,5,8,8,1,2,,,,,281,0,5,286,697,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,323,C,9,0,C09,121,28,1,11,23,80,1,3,9,3,2,1,,,,,283,0,7,290,697,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,323,C,10,0,C10,125,27,6,4,17,91,2,0,12,1,4,0,,,,,289,0,15,304,697,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,323,C,11,0,C11,140,21,4,9,18,79,6,2,6,3,1,3,,,,,292,1,5,298,697,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,323,C,12,0,C12,130,18,7,7,18,69,0,2,4,0,5,0,,,,,260,2,9,271,697,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,323,C,13,0,C13,126,21,3,10,13,86,2,3,5,3,6,0,,,,,278,0,5,283,697,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,324,B,1,0,B,100,23,1,2,8,83,2,3,3,2,5,0,,,,,232,0,4,236,455,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,324,C,1,0,C01,133,15,3,5,11,70,2,3,6,2,3,0,,,,,253,0,4,257,455,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,325,B,1,0,B,136,26,5,7,9,74,1,3,3,1,5,0,,,,,270,0,9,279,464,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,325,C,1,0,C01,107,21,8,11,4,93,2,1,4,3,4,1,,,,,259,0,12,271,463,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,329,B,1,0,B,105,22,4,7,28,84,2,3,10,4,6,5,,,,,280,0,8,288,582,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,329,C,1,0,C01,109,27,1,5,28,97,0,4,2,3,4,1,,,,,281,0,6,287,582,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,329,C,2,0,C02,123,15,4,9,18,86,2,5,7,2,6,0,,,,,277,0,7,284,581,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,329,C,3,0,C03,95,25,3,7,30,100,1,5,3,4,2,0,,,,,275,0,16,291,581,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,330,B,1,0,B,115,42,4,12,17,99,2,3,10,5,8,1,,,,,318,0,10,328,673,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,330,C,1,0,C01,124,41,5,6,9,110,3,5,2,1,7,1,,,,,314,0,14,328,673,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,331,B,1,0,B,92,33,3,11,17,117,4,4,2,4,2,0,,,,,289,0,5,294,663,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,331,C,1,0,C01,81,20,0,8,12,116,2,3,2,5,4,0,,,,,253,0,11,264,663,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,331,C,2,0,C02,108,22,1,10,17,100,2,8,3,2,2,0,,,,,275,0,6,281,662,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,331,C,3,0,C03,109,32,3,8,8,111,3,1,3,3,6,0,,,,,287,0,5,292,662,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,339,B,1,0,B,125,18,3,8,14,63,0,2,5,1,1,0,,,,,240,0,9,249,503,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,339,C,1,0,C01,131,24,3,3,10,90,1,4,5,3,0,1,,,,,275,0,12,287,502,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,340,B,1,0,B,92,24,4,4,15,103,2,4,5,4,7,1,,,,,265,0,12,277,650,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,340,C,1,0,C01,89,59,1,5,12,95,5,1,3,6,5,0,,,,,281,0,7,288,650,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,340,C,2,0,C02,79,26,3,8,9,123,4,3,7,1,3,82,,,,,348,3,11,362,650,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,340,C,3,0,C03,80,23,5,18,14,117,2,5,3,2,7,1,,,,,277,0,6,283,650,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,341,B,1,0,B,113,43,2,8,13,128,4,1,6,5,4,1,,,,,328,0,8,336,649,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,341,C,1,0,C01,136,32,3,9,21,92,1,4,11,6,6,0,,,,,321,1,5,327,648,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,342,B,1,0,B,95,17,3,7,17,72,3,5,1,2,0,1,,,,,223,0,6,229,434,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,342,C,1,0,C01,112,19,1,13,9,66,1,2,3,4,7,5,,,,,242,0,7,249,433,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,343,B,1,0,B,190,40,2,7,10,100,3,3,4,9,8,2,,,,,378,0,10,388,681,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,343,C,1,0,C01,178,47,10,6,12,93,2,9,4,3,7,2,,,,,373,0,11,384,681,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,343,C,2,0,C02,171,37,4,6,17,97,2,8,7,6,4,0,,,,,359,0,8,367,681,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,343,C,3,0,C03,178,46,2,3,11,88,4,3,6,8,4,2,,,,,355,1,6,362,680,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,343,C,4,0,C04,195,40,2,12,20,82,4,3,5,4,5,2,,,,,374,0,10,384,680,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,344,B,1,0,B,113,41,1,7,14,88,1,4,11,9,5,1,,,,,295,1,10,306,651,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,344,C,1,0,C01,120,30,6,9,23,93,0,0,8,6,4,3,,,,,302,0,4,306,651,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,344,C,2,0,C02,130,20,2,10,22,93,2,7,12,3,5,0,,,,,306,0,11,317,651,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,344,C,3,0,C03,94,31,1,12,24,95,4,4,12,4,2,1,,,,,284,0,11,295,651,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,344,C,4,0,C04,130,25,2,9,20,112,5,4,2,4,4,3,,,,,320,0,8,328,650,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,344,C,5,0,C05,132,38,7,6,20,92,2,3,6,0,1,3,,,,,310,0,11,321,650,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,344,C,6,0,C06,148,32,2,4,24,83,2,5,4,2,2,7,,,,,315,0,9,324,650,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,345,B,1,0,B,83,33,2,5,7,96,2,3,8,4,9,3,,,,,255,0,9,264,606,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,345,C,1,0,C01,88,25,2,8,13,85,1,2,13,4,6,0,,,,,247,0,10,257,606,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,345,C,2,0,C02,78,30,4,2,11,106,6,8,9,3,1,2,,,,,260,0,10,270,606,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,345,C,3,0,C03,71,35,8,9,9,87,3,3,7,5,9,2,,,,,248,0,5,253,605,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,346,B,1,0,B,101,42,5,7,13,110,1,6,6,3,5,1,,,,,300,0,7,307,646,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,346,C,1,0,C01,110,35,3,9,15,97,2,4,5,4,4,2,,,,,290,0,8,298,646,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,346,C,2,0,C02,101,29,1,19,10,113,4,7,5,5,1,2,,,,,297,0,11,308,646,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,355,B,1,0,B,120,38,1,10,20,152,3,3,6,3,5,0,,,,,361,0,12,373,697,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,355,C,1,0,C01,120,45,10,5,15,111,1,2,4,5,3,0,,,,,321,0,0,321,696,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,356,B,1,0,B,143,27,1,3,15,98,1,6,10,3,5,1,,,,,313,0,12,325,650,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,356,C,1,0,C01,145,25,5,9,20,78,3,5,9,2,8,7,,,,,316,2,17,335,649,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,356,C,2,0,C02,150,32,2,11,10,111,1,5,8,3,9,0,,,,,342,0,10,352,649,Acta casilla,,,
,22,QUERETARO,2,SANTIAGO DE QUERETARO,14,QUERETARO,357,B,1,0,B,184,31,3,15,12,101,3,1,5,2,6,1,,,,,364,1,9,374,749,Acta casilla,,,
