ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,MC,NA,PVEM,ES,MORENA,PT,CQ,QI,MORENA_PT_ES,MORENA_PT,MORENA_ES,PT_ES,PRI_PVEM,C_COMUN_PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,C_COMUN_PAN_PRD,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,7,B,1,0,B,244,136,5,6,6,11,3,25,9,0,3,2,0,0,0,6,,,,,,,,,,,,,456,0,4,460,723,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,8,B,1,0,B,212,111,3,0,6,9,2,14,1,2,3,0,0,0,0,8,,,,,,,,,,,,,371,0,25,396,614,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,8,C,1,0,C01,202,124,9,4,2,9,4,22,7,0,2,0,0,0,0,2,,,,,,,,,,,,,387,0,20,407,614,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,9,B,1,0,B,197,93,3,1,1,7,2,9,0,1,0,0,0,1,0,16,,,,,,,,,,,,,331,0,28,359,730,Grupo de recuento,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,9,E,1,0,E01,94,65,2,0,2,6,3,16,5,8,0,2,2,2,0,5,,,,,,,,,,,,,212,0,21,233,455,Grupo de recuento,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,9,E,2,0,E02,259,59,1,1,4,3,0,7,2,2,1,0,1,0,0,4,,,,,,,,,,,,,344,0,4,348,617,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,10,B,1,0,B,158,103,2,2,4,8,1,6,2,0,0,2,0,0,0,8,,,,,,,,,,,,,296,0,14,310,541,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,10,C,1,0,C01,152,99,4,4,10,11,3,10,3,2,0,0,1,1,0,12,,,,,,,,,,,,,312,0,17,329,540,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,11,B,1,0,B,155,69,0,2,14,12,0,26,5,2,6,0,0,0,1,5,,,,,,,,,,,,,297,0,17,314,444,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,11,C,1,0,C01,162,73,3,4,5,9,2,25,6,1,8,0,1,0,0,1,,,,,,,,,,,,,300,0,14,314,443,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,11,E,1,0,E01,194,78,2,7,10,12,0,23,9,2,9,0,0,0,0,11,,,,,,,,,,,,,357,0,10,367,510,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,12,B,1,0,B,120,102,7,1,2,8,6,14,6,1,3,1,0,0,0,14,,,,,,,,,,,,,285,1,19,305,416,Grupo de recuento,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,12,C,1,0,C01,122,107,2,3,1,6,6,18,7,1,4,3,0,0,0,6,,,,,,,,,,,,,286,0,13,299,416,Grupo de recuento,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,13,B,1,0,B,185,85,5,2,2,5,2,20,0,11,0,0,0,1,1,0,,,,,,,,,,,,,319,0,19,338,455,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,13,C,1,0,C01,153,80,5,5,3,9,2,17,1,0,15,0,1,0,0,4,,,,,,,,,,,,,295,0,12,307,454,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,13,E,1,0,E01,120,68,3,2,0,9,6,18,1,1,4,2,0,0,1,7,,,,,,,,,,,,,242,0,9,251,352,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,13,E,2,0,E02,159,53,3,3,3,3,2,17,1,1,4,0,0,0,0,3,,,,,,,,,,,,,252,0,5,257,384,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,14,B,1,0,B,147,140,2,2,3,1,19,5,0,6,6,3,0,2,0,26,,,,,,,,,,,,,362,0,22,384,663,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,14,C,1,0,C01,228,141,5,1,11,6,8,27,3,1,3,4,0,0,0,18,,,,,,,,,,,,,456,0,29,485,663,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,14,E,1,0,E01,147,96,4,3,12,7,6,35,6,5,10,3,0,1,0,5,,,,,,,,,,,,,340,0,17,357,502,Grupo de recuento,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,14,E,1,1,E01C01,155,58,7,5,18,14,1,44,4,2,3,1,0,0,0,2,,,,,,,,,,,,,314,0,15,329,501,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,15,B,1,0,B,170,127,2,4,7,7,4,49,9,0,5,0,0,2,1,5,,,,,,,,,,,,,392,0,33,425,680,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,15,C,1,0,C01,165,118,7,6,5,14,12,42,7,2,7,4,0,0,0,15,,,,,,,,,,,,,404,1,45,450,679,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,15,E,1,0,E01,183,108,8,2,4,15,4,23,2,0,1,4,0,2,0,9,,,,,,,,,,,,,365,0,43,408,608,Grupo de recuento,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,16,B,1,0,B,228,71,5,2,3,12,1,20,2,0,2,0,0,1,0,0,,,,,,,,,,,,,347,0,18,365,534,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,16,C,1,0,C01,212,73,2,1,7,8,3,18,6,1,8,0,3,0,0,2,,,,,,,,,,,,,344,0,24,368,533,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,17,B,1,0,B,229,139,3,6,6,14,1,31,4,2,4,3,0,0,0,7,,,,,,,,,,,,,449,0,27,476,711,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,17,C,1,0,C01,254,131,3,7,11,14,5,33,2,0,6,0,0,0,0,11,,,,,,,,,,,,,477,0,23,500,710,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,18,B,1,0,B,214,150,4,3,4,20,3,16,2,4,3,2,1,2,0,12,,,,,,,,,,,,,440,0,20,460,661,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,19,B,1,0,B,199,107,9,1,5,6,5,40,3,0,8,1,1,0,0,4,,,,,,,,,,,,,389,0,44,433,684,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,19,C,1,0,C01,186,104,6,1,7,13,6,54,6,3,5,5,0,1,1,5,,,,,,,,,,,,,403,0,31,434,684,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,19,C,2,0,C02,168,114,3,6,2,13,4,41,5,0,5,3,0,0,0,11,,,,,,,,,,,,,375,0,50,425,683,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,19,C,3,0,C03,178,120,8,2,8,5,6,60,10,0,5,1,1,1,1,7,,,,,,,,,,,,,413,0,31,444,683,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,19,E,1,0,E01,153,71,2,1,10,3,13,2,0,1,0,0,0,0,0,8,,,,,,,,,,,,,264,0,23,287,421,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,19,E,1,1,E01C01,144,115,5,2,2,6,2,15,0,0,1,1,0,0,0,9,,,,,,,,,,,,,302,0,15,317,421,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,20,B,1,0,B,131,90,1,5,5,7,2,24,6,0,1,0,0,0,0,0,,,,,,,,,,,,,272,0,19,291,423,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,20,E,1,0,E01,182,41,1,1,7,3,0,26,0,3,0,2,0,0,0,1,,,,,,,,,,,,,267,0,14,281,371,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,21,B,1,0,B,142,135,7,5,25,12,10,41,2,4,7,0,0,0,0,16,,,,,,,,,,,,,406,0,22,428,585,Grupo de recuento,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,22,B,1,0,B,171,66,5,1,12,6,1,18,6,0,5,2,0,0,0,5,,,,,,,,,,,,,298,0,18,316,450,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,22,C,1,0,C01,154,48,2,2,7,9,1,29,2,0,6,1,1,2,0,6,,,,,,,,,,,,,270,0,16,286,450,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,22,E,1,0,E01,159,80,6,2,0,12,1,54,4,0,2,0,0,0,0,8,,,,,,,,,,,,,328,1,19,348,499,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,22,E,1,1,E01C01,152,88,1,4,1,11,1,29,7,2,1,0,0,2,0,9,,,,,,,,,,,,,308,0,24,332,499,Grupo de recuento,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,23,B,1,0,B,189,147,9,8,4,13,6,28,4,4,5,0,0,1,0,20,,,,,,,,,,,,,438,1,16,455,645,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,23,C,1,0,C01,160,177,5,3,3,12,3,35,3,3,9,2,1,0,0,9,,,,,,,,,,,,,425,0,13,438,644,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,23,E,1,0,E01,206,145,5,5,7,11,0,27,3,0,10,0,1,0,5,6,,,,,,,,,,,,,431,0,18,449,608,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,24,B,1,0,B,254,155,5,8,1,8,3,29,2,18,4,2,1,0,0,14,,,,,,,,,,,,,504,0,43,547,698,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,24,C,1,0,C01,263,133,7,7,2,7,6,36,9,21,16,3,0,0,1,9,,,,,,,,,,,,,520,0,33,553,698,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,24,C,2,0,C02,243,159,3,5,0,10,2,35,7,11,10,3,0,1,0,21,,,,,,,,,,,,,510,0,37,547,697,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,25,B,1,0,B,154,120,4,2,3,8,3,23,2,1,2,1,0,0,0,13,,,,,,,,,,,,,336,0,19,355,514,Grupo de recuento,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,25,C,1,0,C01,191,117,2,3,3,9,1,25,3,3,4,0,0,0,0,9,,,,,,,,,,,,,370,0,20,390,514,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,25,E,1,0,E01,112,114,4,3,5,9,4,13,3,0,7,0,0,0,0,5,,,,,,,,,,,,,279,0,13,292,408,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,26,B,1,0,B,193,136,2,1,7,8,1,25,3,2,2,0,0,0,0,4,,,,,,,,,,,,,384,0,37,421,684,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,26,E,1,0,E01,146,24,6,2,0,2,2,7,0,0,3,0,0,0,0,1,,,,,,,,,,,,,193,0,10,203,274,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,26,E,2,0,E02,241,34,1,1,0,5,5,19,1,1,3,3,0,0,0,4,,,,,,,,,,,,,318,1,10,329,403,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,27,B,1,0,B,169,79,3,0,1,5,4,24,1,0,20,0,0,1,0,13,,,,,,,,,,,,,320,0,15,335,496,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,27,C,1,0,C01,165,87,2,1,1,7,4,24,4,0,13,0,0,0,0,12,,,,,,,,,,,,,320,0,28,348,496,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,28,B,1,0,B,164,74,1,3,2,4,3,11,3,2,2,0,0,0,0,5,,,,,,,,,,,,,274,0,11,285,425,Grupo de recuento,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,28,C,1,0,C01,158,81,4,3,1,8,1,15,1,1,2,0,0,0,0,5,,,,,,,,,,,,,280,0,11,291,424,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,29,B,1,0,B,126,81,2,1,4,6,6,16,8,0,1,1,0,0,0,9,,,,,,,,,,,,,261,0,27,288,433,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,29,C,1,0,C01,129,74,2,0,1,6,2,26,3,1,8,1,0,0,0,6,,,,,,,,,,,,,259,1,22,282,433,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,30,B,1,0,B,186,75,2,6,11,7,2,20,1,0,10,0,1,0,0,3,,,,,,,,,,,,,324,1,9,334,435,Grupo de recuento,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,30,C,1,0,C01,171,56,0,3,2,4,3,20,2,0,15,0,1,0,0,9,,,,,,,,,,,,,286,0,15,301,434,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,30,E,1,0,E01,127,67,1,0,3,6,0,17,0,0,1,0,0,0,0,6,,,,,,,,,,,,,228,0,9,237,341,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,31,B,1,0,B,116,60,7,0,1,5,2,15,2,0,3,0,0,0,1,10,,,,,,,,,,,,,222,2,23,247,381,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,31,C,1,0,C01,128,51,2,0,0,4,2,18,1,0,1,0,0,0,0,6,,,,,,,,,,,,,213,0,24,237,381,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,32,B,1,0,B,145,108,4,1,7,8,5,25,2,0,3,1,0,0,0,9,,,,,,,,,,,,,318,0,30,348,561,Grupo de recuento,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,32,C,1,0,C01,155,116,3,0,4,5,4,37,5,1,5,0,1,0,0,4,,,,,,,,,,,,,340,0,28,368,560,Grupo de recuento,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,33,B,1,0,B,203,91,11,0,2,9,5,39,9,1,9,2,0,1,0,21,,,,,,,,,,,,,403,0,31,434,699,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,33,C,1,0,C01,206,101,16,3,8,7,5,32,8,2,3,3,1,2,0,12,,,,,,,,,,,,,409,0,37,446,698,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,33,C,2,0,C02,197,97,21,2,5,12,7,31,9,1,12,1,1,2,0,15,,,,,,,,,,,,,413,0,37,450,698,Grupo de recuento,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,1,AMEALCO DE BONFIL,34,B,1,0,B,273,79,7,1,6,6,5,32,8,0,5,1,0,0,0,2,,,,,,,,,,,,,425,0,42,467,659,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,568,B,1,0,B,146,39,9,7,6,13,4,120,8,3,20,4,1,1,0,2,,,,,,,,,,,,,383,0,14,397,571,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,568,C,1,0,C01,154,36,8,6,9,10,7,112,5,4,19,4,1,0,0,3,,,,,,,,,,,,,378,0,16,394,571,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,568,C,2,0,C02,133,53,5,5,8,18,8,109,7,0,20,5,2,1,0,1,,,,,,,,,,,,,375,0,9,384,570,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,568,C,3,0,C03,137,37,2,8,8,10,9,116,9,4,24,3,0,0,0,1,,,,,,,,,,,,,368,0,11,379,570,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,569,B,1,0,B,144,45,5,4,8,11,5,101,5,4,21,1,2,0,0,0,,,,,,,,,,,,,356,0,9,365,513,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,569,C,1,0,C01,153,53,7,4,8,20,2,70,1,2,22,2,2,1,0,1,,,,,,,,,,,,,348,0,24,372,512,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,570,B,1,0,B,183,64,8,4,4,18,5,119,4,3,25,5,0,0,0,2,,,,,,,,,,,,,444,0,22,466,687,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,570,C,1,0,C01,162,76,8,5,3,13,4,107,7,3,14,2,2,1,0,3,,,,,,,,,,,,,410,0,19,429,687,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,570,C,2,0,C02,179,47,6,5,3,17,1,120,11,2,21,2,0,1,0,3,,,,,,,,,,,,,418,0,13,431,686,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,571,B,1,0,B,175,71,4,4,5,13,3,110,8,2,21,5,0,0,0,4,,,,,,,,,,,,,425,3,20,448,612,Grupo de recuento,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,571,C,1,0,C01,140,89,2,5,5,16,10,97,6,2,20,2,0,0,1,3,,,,,,,,,,,,,398,0,13,411,612,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,571,C,2,0,C02,145,71,5,6,4,9,4,90,3,5,26,5,1,1,1,3,,,,,,,,,,,,,379,0,10,389,612,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,571,C,3,0,C03,151,88,6,8,3,10,8,96,5,3,24,2,1,1,4,6,,,,,,,,,,,,,416,0,15,431,611,Grupo de recuento,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,572,B,1,0,B,171,79,2,9,7,9,0,107,1,3,29,5,1,0,6,2,,,,,,,,,,,,,431,1,8,440,609,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,572,C,1,0,C01,187,86,4,8,5,5,6,104,7,4,14,2,0,0,0,3,,,,,,,,,,,,,435,0,14,449,608,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,573,B,1,0,B,182,67,10,8,6,10,3,70,3,3,22,2,1,0,0,1,,,,,,,,,,,,,388,0,26,414,573,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,573,C,1,0,C01,193,57,8,12,8,15,5,82,1,5,15,3,0,1,0,0,,,,,,,,,,,,,405,0,10,415,573,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,577,B,1,0,B,115,63,2,2,5,5,5,99,2,2,27,5,1,0,0,2,,,,,,,,,,,,,335,0,20,355,533,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,577,C,1,0,C01,147,72,5,1,10,11,8,80,6,5,22,1,1,1,1,3,,,,,,,,,,,,,374,1,26,401,533,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,578,B,1,0,B,94,43,4,5,4,7,2,71,2,6,15,4,1,0,0,0,,,,,,,,,,,,,258,0,10,268,408,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,578,C,1,0,C01,86,49,2,6,3,7,7,75,6,2,18,6,0,0,0,2,,,,,,,,,,,,,269,0,16,285,408,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,579,B,1,0,B,138,67,3,10,3,8,4,97,4,1,15,2,0,0,0,4,,,,,,,,,,,,,356,1,15,372,532,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,579,C,1,0,C01,153,85,1,7,8,9,6,92,5,3,10,1,0,0,0,3,,,,,,,,,,,,,383,0,19,402,532,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,580,B,1,0,B,177,82,5,6,5,8,11,100,4,3,21,4,0,0,0,3,,,,,,,,,,,,,429,2,26,457,661,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,580,C,1,0,C01,169,100,7,6,6,9,3,103,6,4,19,10,1,1,0,3,,,,,,,,,,,,,447,1,26,474,661,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,581,B,1,0,B,68,51,1,6,7,5,10,64,5,1,11,0,0,0,0,3,,,,,,,,,,,,,232,2,14,248,376,Grupo de recuento,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,581,C,1,0,C01,72,53,3,6,8,8,2,69,2,3,15,2,2,1,0,3,,,,,,,,,,,,,249,0,13,262,376,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,590,B,1,0,B,132,65,13,3,13,20,14,130,3,5,35,7,1,0,0,4,,,,,,,,,,,,,445,3,12,460,679,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,590,C,1,0,C01,144,108,7,7,6,11,13,96,11,2,23,5,1,0,0,2,,,,,,,,,,,,,436,0,21,457,678,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,591,B,1,0,B,191,66,6,5,7,10,5,118,0,2,28,5,0,0,5,3,,,,,,,,,,,,,451,2,23,476,672,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,591,C,1,0,C01,189,66,11,2,4,18,2,106,6,6,21,9,1,0,1,3,,,,,,,,,,,,,445,3,28,476,671,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,591,S,1,0,SMR01,9,6,0,0,0,0,0,7,2,0,1,0,0,0,0,0,,,,,,,,,,,,,25,0,0,25,0,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,591,S,2,0,SMR02,8,6,0,0,1,1,1,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,21,0,1,22,0,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,592,B,1,0,B,90,62,7,3,5,4,8,72,4,6,33,6,0,0,0,3,,,,,,,,,,,,,303,1,17,321,492,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,592,C,1,0,C01,96,72,5,4,9,10,6,77,6,5,23,3,0,2,1,3,,,,,,,,,,,,,322,3,11,336,491,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,593,B,1,0,B,66,51,5,3,3,17,7,86,5,3,36,11,1,1,0,2,,,,,,,,,,,,,297,1,20,318,510,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,593,C,1,0,C01,75,48,8,3,0,4,8,93,3,6,37,1,2,0,1,2,,,,,,,,,,,,,291,0,16,307,509,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,594,B,1,0,B,79,62,9,8,2,14,3,89,6,5,14,0,0,1,6,4,,,,,,,,,,,,,302,1,18,321,526,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,594,C,1,0,C01,89,52,8,6,8,15,7,88,4,6,22,0,0,1,0,6,,,,,,,,,,,,,312,1,19,332,525,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,602,B,1,0,B,92,75,7,2,8,13,4,80,6,3,29,4,1,5,0,2,,,,,,,,,,,,,331,2,19,352,532,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,602,C,1,0,C01,87,70,3,2,4,23,3,87,7,4,36,3,0,1,0,4,,,,,,,,,,,,,334,0,25,359,531,Acta casilla,,,
22,QUERÉTARO,8,SAN JUAN DEL RÍO,16,SAN JUAN DEL RÍO,603,B,1,0,B,67,81,7,4,6,6,9,92,6,2,30,5,2,0,0,4,,,,,,,,,,,,,321,0,16,337,529,Acta casilla,,,
